mpnnv1_forward_10n_1b/metrics.csv
Name,c_to_m,nonlocal_load_efficiency,global_load_efficiency,l1_hit_rate
"void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=2, int=2>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",0.0,0.6096153846153847,0.7783235909849721,0.27375
"void kernelPointwiseApply3<ThresholdUpdateGradInput<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<ThresholdUpdateGradInput<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.0,0.79828125,0.7783235909849721,0.46860000000000007
"void kernelPointwiseApply3<TensorAddCDivOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddCDivOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",8.61897527477064,0.9999407618032106,0.7783235909849721,0.49048
"void kernelReduceNoncontigDim_shared<float, unsigned int, float, thrust::identity<float>, ReduceAdd<float>, thrust::identity<float>, int=1, int=1>(TensorInfo<float, unsigned int>, TensorInfo<float, unsigned int>, unsigned int, unsigned int, unsigned int, float, float, thrust::identity<float>, float, float volatile *, int*)",1.340954252214278,0.9888737854301969,0.7783235909849721,0.4736600000000001
"void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=1, int=-1>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",0.0,0.8392382639503987,0.7783235909849721,0.70773
"void kernelReduceNoncontigDim_shared<float, unsigned int, float, thrust::identity<float>, ReduceAdd<float>, thrust::identity<float>, int=1, int=2>(TensorInfo<float, unsigned int>, TensorInfo<float, unsigned int>, unsigned int, unsigned int, unsigned int, float, float, thrust::identity<float>, float, float volatile *, int*)",0.6650261940830805,0.8022764693249339,0.7783235909849721,0.3769100000000001
sgemm_32x32x32_TN_vec,8.621591901479576,1.0,0.7783235909849721,0.25389
"void kernelPointwiseApply3<TensorMulOp<float>, float, float, float, unsigned int, int=1, int=-1, int=-1>(OffsetInfo<TensorMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=-1>, float, float)",1.2263023697958761,0.5302124833997345,0.7783235909849721,0.62138
sgemm_32x32x32_NN,4.943853126478501,0.7586249925908826,0.7783235909849721,0.71821
sgemm_32x32x32_TN,7.678084435078306,0.637903047946716,0.7783235909849721,0.7151000000000002
sgemm_32x32x32_NN_vec,7.925358112105297,1.0,0.7783235909849721,0.08789000000000001

deeplab_coco_2n_2b_forward/metrics.csv
Name,c_to_m,nonlocal_load_efficiency,global_load_efficiency,l1_hit_rate
"void kernelPointwiseApply1<TensorAddConstantOp<long>, long, unsigned int, int=1>(OffsetInfo<TensorAddConstantOp<long>, long, unsigned int>, long, long)",0.0,0.1875,0.5053545296331841,0.0
cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),,,0.5053545296331841,
"void add_tensor_kernel_v3<int=2, float, float, int=128, int=1, int=1, int=4, int=2>(cudnnTensorStruct, float*, cudnnTensorStruct, float const *, float, float)",4.149461400359066,0.9814704900396929,0.5053545296331841,0.50506
"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",2.9307603971924476,0.4799968006515037,0.5053545296331841,0.5205
"void kernelPointwiseApply1<TensorFillOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorFillOp<float>, float, unsigned int>, float, float)",,,0.5053545296331841,
"void kernelPointwiseApply2<ThresholdUpdateOutput<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<ThresholdUpdateOutput<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)",0.0,1.0,0.5053545296331841,0.5
"void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.5024554307705542,1.0,0.5053545296331841,0.5
"void kernelPointwiseApply1<ThresholdUpdateOutputIP<float>, float, unsigned int, int=1>(OffsetInfo<ThresholdUpdateOutputIP<float>, float, unsigned int>, float, float)",0.0,1.0,0.5053545296331841,0.5
"void cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>(cudnnTensorStruct, float const *, cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>, cudnnTensorStruct*, float const *, float const , float, float, float*, float const *, float const *, float const *, float, float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)",2.99225248206831,0.6596661973811752,0.5053545296331841,0.54996
maxwell_scudnn_128x32_relu_small_nn,6.6984816049139075,0.7741729629621709,0.5053545296331841,0.5766100000000001
"void cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=10>(cudnnTensorStruct, float const *, cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=10>, cudnnTensorStruct*, float const *, float const , float, float, float*, float const *, float const *, float const *, float, float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)",3.799218147410099,0.5641542871755805,0.5053545296331841,0.5201600000000001
maxwell_scudnn_128x64_relu_interior_nn,11.667643262322075,0.8537102987705679,0.5053545296331841,0.556
"void kernelPointwiseApply1<TensorDivConstantOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorDivConstantOp<float>, float, unsigned int>, float, float)",1.01302296375914,1.0,0.5053545296331841,0.5
maxwell_scudnn_128x32_relu_interior_nn,8.386882223849058,0.8280717484040515,0.5053545296331841,0.56279
"void CatArrayBatchedCopy<float, unsigned int, int=4>(float*, CatArrInputTensor<float, unsigned int>*, OutputTensorSizeStride<unsigned int, unsigned int=4>, int, unsigned int)",0.0,0.9903357485457699,0.5053545296331841,0.50553
"void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=-1, int=1>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",0.0,0.5,0.5053545296331841,0.6617399999999999
"void kernelPointwiseApply2<TensorMulOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)",0.5024391720997956,1.0,0.5053545296331841,0.5
"void caffe_gpu_interp2_kernel<float, float>(int, float, float, bool, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>)",8.141868663896805,0.5233998138170329,0.5053545296331841,0.6047
"void cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=20>(cudnnTensorStruct, float const *, cudnn::detail::bn_fw_tr_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=20>, cudnnTensorStruct*, float const *, float const , float, float, float*, float const *, float const *, float const *, float, float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnFwPersistentState*, int, float, float, float, int, float, float, cudnnStatus_t*, bool)",3.376907061650287,0.5712178379477857,0.5053545296331841,0.51278
"void spatialDepthwiseConvolutionUpdateOutput<float, float, unsigned int, int=3>(THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=4, int, DefaultPtrTraits>, THCDeviceTensor<float, int=1, int, DefaultPtrTraits>, bool, unsigned int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",1.9588850782655223,0.6558650155637837,0.5053545296331841,0.5473
maxwell_scudnn_128x128_relu_interior_nn,14.134206699744121,0.8866182384249903,0.5053545296331841,0.53203
"generate_bernoulli(curandStateMtgp32*, int, float*, double)",0.3558824819134189,0.6252803795811105,0.5053545296331841,0.6189199999999999
maxwell_scudnn_128x64_relu_small_nn,12.998863134175874,0.8397348796542483,0.5053545296331841,0.6071899999999999
"void adaptiveaveragepool<float>(float*, float*, int, int, int, int, long, long, long)",1.4109859069278778,0.12499781990686643,0.5053545296331841,0.0
maxwell_scudnn_winograd_128x128_ldg1_ldg4_tile148n_nt,11.542154987955353,0.7386049879490654,0.5053545296331841,0.63813
"void cudnn::detail::implicit_convolve_sgemm<float, float, int=128, int=6, int=7, int=3, int=3, int=5, int=1, bool=1, bool=0, bool=0>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=128, int=6, int=7, int=3, int=3, int=5, int=1, bool=1, bool=0, bool=0>*, kernel_conv_params, int, float, float, int, float, float, int, int)",6.584686926294337,0.9781056439485557,0.5053545296331841,0.5259599999999999

graphsage_inference/metrics.csv
Name,c_to_m,nonlocal_load_efficiency,global_load_efficiency,l1_hit_rate
"void kernelPointwiseApply2<ThresholdUpdateOutput<float>, float, float, unsigned int, int=-2, int=-2>(TensorInfo<ThresholdUpdateOutput<float>, float>, TensorInfo<float, float>, float, float)",0.0,1.0,0.5088080686137278,0.5
"void gemmSN_NN_kernel<float, float, float, int=128, int=2, int=4, int=8, int=3, int=4>(cublasGemmSmallNParams<float, float, float>, float const *, float const *, float, float, int)",1.6519956662388824,0.7794563449840397,0.5088080686137278,0.45685000000000003
sgemm_32x32x32_NT_vec,9.587073593166814,0.9498899923420083,0.5088080686137278,0.17369
sgemm_32x32x32_NT,10.323394554328367,0.44215153831714976,0.5088080686137278,0.7978700000000001
"void kernelReduceContigDim<thrust::identity<float>, ReduceAdd<float, float>, ReduceAdd<float, float>, float, float, unsigned int, int=-2, int=1>(TensorInfo<float, ReduceAdd<float, float>>, TensorInfo<float, ReduceAdd<float, float>>, ReduceAdd<float, float>, ReduceAdd<float, float>, ReduceAdd<float, float>, float, thrust::identity<float>, float)",0.9161857165263558,0.879746246099262,0.5088080686137278,0.48256
"void kernelPointwiseApply3<TensorDivOp<float>, float, float, float, unsigned int, int=-2, int=-2, int=2>(TensorInfo<TensorDivOp<float>, float>, TensorInfo<float, float>, TensorInfo<float, float>, float, float)",0.01798012373213483,0.8250721003671343,0.5088080686137278,0.54998
"void indexSelectLargeIndex<float, unsigned int, int=2, int=2, int=-2, bool=1>(TensorInfo<float, unsigned int>, TensorInfo<float, unsigned int>, TensorInfo<long, unsigned int>, int, int, unsigned int, unsigned int, long)",0.0,0.7711832375488211,0.5088080686137278,0.7097100000000001
maxwell_sgemm_128x64_raggedMn_nn_splitK,13.123097844697513,0.8519556644219876,0.5088080686137278,0.46492

mpnnv2_forward_n10_1b/metrics.csv
Name,c_to_m,nonlocal_load_efficiency,global_load_efficiency,l1_hit_rate
"void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=2, int=1>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",0.0,0.9973992197659299,0.8821965491023438,0.29659
"void kernelPointwiseApply2<TensorMaxValueOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorMaxValueOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)",0.0,1.0,0.8821965491023438,0.5
"void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=2, int=2>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",0.0,0.7683229813664596,0.8821965491023438,0.27378
"void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=1, int=2>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",0.0,0.9991067588579747,0.8821965491023438,0.68355
"void kernelPointwiseApply3<TensorMulOp<float>, float, float, float, unsigned int, int=1, int=-1, int=1>(OffsetInfo<TensorMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=-1>, float, float)",1.333191851749066,0.8184885290148448,0.8821965491023438,0.53972
"void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=2, int=-1>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",0.0,0.7336289222373806,0.8821965491023438,0.4730399999999999
"void kernelReduceNoncontigDim_shared<float, unsigned int, float, thrust::identity<float>, ReduceAdd<float>, thrust::identity<float>, int=1, int=2>(TensorInfo<float, unsigned int>, TensorInfo<float, unsigned int>, unsigned int, unsigned int, unsigned int, float, float, thrust::identity<float>, float, float volatile *, int*)",0.9889013225743972,0.7727047637912251,0.8821965491023438,0.39279000000000003
sgemm_32x32x32_NT,7.745683033463618,0.7576307465856166,0.8821965491023438,0.73271
sgemm_32x32x32_NT_vec,10.326230532700412,0.9997595764173608,0.8821965491023438,0.10031000000000001

mpnnv1_backward_10n_1b/metrics.csv
Name,c_to_m,nonlocal_load_efficiency,global_load_efficiency,l1_hit_rate
"void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=1, int=2>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",0.0,0.7604378818737272,0.26962602422553683,0.503
"void kernelPointwiseApply1<TensorFillOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorFillOp<float>, float, unsigned int>, float, float)",,,0.26962602422553683,
"void kernelPointwiseApply3<sigmoid_updateGradInput_functor<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<sigmoid_updateGradInput_functor<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",2.3542454269716804,0.984934086629002,0.26962602422553683,0.49206000000000005
"void kernelPointwiseApply3<TensorMulOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.6278461219356144,0.9985674635150864,0.26962602422553683,0.49307999999999996
"void thrust::cuda_cub::core::_kernel_agent<thrust::cuda_cub::__parallel_for::ParallelForAgent<thrust::cuda_cub::__transform::binary_transform_f<thrust::device_ptr<float>, thrust::device_ptr<float>, thrust::device_ptr<float>, thrust::cuda_cub::__transform::no_stencil_tag, mse_updateGradInput_functor<float, float>, thrust::cuda_cub::__transform::always_true_predicate>, long>, thrust::cuda_cub::__transform::binary_transform_f<thrust::device_ptr<float>, thrust::device_ptr<float>, thrust::device_ptr<float>, thrust::cuda_cub::__transform::no_stencil_tag, mse_updateGradInput_functor<float, float>, thrust::cuda_cub::__transform::always_true_predicate>, long>(thrust::device_ptr<float>, thrust::device_ptr<float>)",1.4902389349759078,1.0,0.26962602422553683,0.5
"void kernelPointwiseApply3<TensorMulOp<float>, float, float, float, unsigned int, int=1, int=2, int=1>(OffsetInfo<TensorMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=2>, float, float)",1.1339347987490718,0.9061662198391421,0.26962602422553683,0.55307
"void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.7815514342647798,0.9999280808371389,0.26962602422553683,0.4839100000000001
"void scal_kernel<float, float, int=1, bool=1, int=6, int=5, int=5, int=3>(cublasTransposeParams<float>, float const *, float*, float const *)",,,0.26962602422553683,
"void kernelPointwiseApply1<TensorAddConstantOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorAddConstantOp<float>, float, unsigned int>, float, float)",1.1677332445599018,0.9999834068960939,0.26962602422553683,0.4874199999999999
"void kernelPointwiseApply1<TensorMulConstantOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorMulConstantOp<float>, float, unsigned int>, float, float)",1.1566663674974569,0.9999821661048989,0.26962602422553683,0.4874199999999999
"void kernelPointwiseApply2<Tensor_sqrt_Float_Op, float, float, unsigned int, int=1, int=1>(OffsetInfo<float, unsigned int, int=1>, OffsetInfo<float, unsigned int, int=1>, unsigned int, Tensor_sqrt_Float_Op)",10.77599335969978,0.9999814708443736,0.26962602422553683,0.4874199999999999
"void kernelPointwiseApply3<TensorAddCMulOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddCMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",1.1780887645775242,0.999978658016049,0.26962602422553683,0.48741999999999996
"void kernelPointwiseApply2<TensorAddOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)",0.5806647555229764,0.9999768989096286,0.26962602422553683,0.4874199999999999
"void kernelPointwiseApply2<TensorCAddOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorCAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)",1.098136656016867,0.9999777431560205,0.26962602422553683,0.4874199999999999
"void kernelPointwiseApply3<TensorAddCDivOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddCDivOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",7.0907309958615805,0.9991492222210553,0.26962602422553683,0.48778999999999995
"void kernelReduceNoncontigDim_shared<float, unsigned int, float, thrust::identity<float>, ReduceAdd<float>, thrust::identity<float>, int=1, int=1>(TensorInfo<float, unsigned int>, TensorInfo<float, unsigned int>, unsigned int, unsigned int, unsigned int, float, float, thrust::identity<float>, float, float volatile *, int*)",0.9806324798063601,0.9998725451668066,0.26962602422553683,0.46257
"void GRU_elementWise_bp1<float, float, float>(int, int, float*, float*, float*, float*, float*, float*, float*, int, int)",5.16598807482129,0.8487663176014919,0.26962602422553683,0.4449
"void elementWise_bp2<float, float, float, int=3, int=6, bool=0>(int, int, float*, float*)",2.3462288597770664,0.8075506897736756,0.26962602422553683,0.47497
"void kernelPointwiseApply3<ThresholdUpdateGradInput<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<ThresholdUpdateGradInput<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.0,0.8225502478348494,0.26962602422553683,0.45766999999999997
sgemm_32x32x32_NN_vec,7.646601948876428,0.99999831041981,0.26962602422553683,0.15144
sgemm_32x32x32_TN_vec,9.202965525348166,0.9999985762216197,0.26962602422553683,0.25634
maxwell_sgemm_64x64_nt,7.008781082108914,0.9893626122914587,0.26962602422553683,0.48873999999999995
"void kernelPointwiseApply3<TensorMulOp<float>, float, float, float, unsigned int, int=1, int=-1, int=2>(OffsetInfo<TensorMulOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=-1>, float, float)",0.8318817173296351,0.7063066070471655,0.26962602422553683,0.53884
maxwell_sgemm_128x64_nt,21.228278406850055,0.9690715372907154,0.26962602422553683,0.5414100000000001
"void kernelReduceContigDim<float, unsigned int, float, thrust::identity<float>, ReduceAdd<float>, thrust::identity<float>, int=1, int=1>(TensorInfo<float, unsigned int>, TensorInfo<float, unsigned int>, unsigned int, unsigned int, float, float, thrust::identity<float>, float)",0.09096397128931134,0.9870372495639889,0.26962602422553683,0.44615000000000005
"void sgemm_largek_lds64<bool=0, bool=1, int=5, int=5, int=4, int=4, int=4, int=32>(float*, float const *, float const *, int, int, int, int, int, int, float const *, float const *, float, float, int, int, int*, int*)",2.436625167911422,0.9902285921377433,0.26962602422553683,0.58426
sgemm_128x128x8_NN_vec,11.40232428222712,1.0,0.26962602422553683,0.24949
sgemm_32x32x32_NN,8.80761790605646,0.48371642658524877,0.26962602422553683,0.7482500000000002
sgemm_32x32x32_TN,9.289047485714454,0.4845645517754382,0.26962602422553683,0.6990100000000001
"void kernelReduceNoncontigDim<float, unsigned int, float, thrust::identity<float>, ReduceAdd<float>, thrust::identity<float>, int=1, int=1>(TensorInfo<float, unsigned int>, TensorInfo<float, unsigned int>, unsigned int, unsigned int, unsigned int, float, float, thrust::identity<float>, float)",0.8254279080221292,0.8201280310690876,0.26962602422553683,0.4868199999999999
maxwell_sgemm_128x64_nn,8.953328740227052,0.9884553533194836,0.26962602422553683,0.54165

multiscale_backward_10n_10b/metrics.csv
Name,c_to_m,nonlocal_load_efficiency,global_load_efficiency,l1_hit_rate
"void scalePackedTensor_kernel<float, float>(cudnnTensor4dStruct, float*, float)",,,0.18748079691153982,
"void kernelPointwiseApply2<TensorAddOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)",0.8142647704562819,0.9902216427640155,0.18748079691153982,0.4056300000000001
cudnn::maxwell::gemm::computeBOffsetsKernel(cudnn::maxwell::gemm::ComputeBOffsetsParams),,,0.18748079691153982,
"void kernelPointwiseApply1<TensorFillOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorFillOp<float>, float, unsigned int>, float, float)",,,0.18748079691153982,
"void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.9072282664524267,0.9998486453761162,0.18748079691153982,0.4980899999999999
"void kernelPointwiseApply2<CopyOp<long, long>, long, long, unsigned int, int=1, int=1>(OffsetInfo<long, long, long>, OffsetInfo<CopyOp<long, long>, long, unsigned int>, long, long)",0.0,0.4990536277602524,0.18748079691153982,0.0
cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),,,0.18748079691153982,
"void kernelPointwiseApply3<ThresholdUpdateGradInput<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<ThresholdUpdateGradInput<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.0,0.7700360274624432,0.18748079691153982,0.48469
cudnn::maxwell::gemm::computeWgradOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),,,0.18748079691153982,
"void calc_bias_diff<int=2, float, float, int=128, int=0>(cudnnTensorStruct, float const *, cudnnTensorStruct, float*, float, float, int)",1.4146324689578507,0.8953174797744544,0.18748079691153982,0.42625
"void cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>(float, float, float, float, cudnnTensorStruct, float const *, cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>, float const , cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>, cudnnTensorStruct*, float const *, float*, float const *, float const , float const , float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnBwPersistentState*, int, float, float, float, int, float, cudnnStatus_t*, bool)",4.9955705316184265,0.8280557715608442,0.18748079691153982,0.79931
"void at::native::_GLOBAL__N__54_tmpxft_0000343e_00000000_10_SoftMax_compute_70_cpp1_ii_826a4626::cunn_SoftMaxBackward<int=2, float, float, at::native::_GLOBAL__N__54_tmpxft_0000343e_00000000_10_SoftMax_compute_70_cpp1_ii_826a4626::LogSoftMaxBackwardEpilogue>(float*, float, float, int)",0.09917278277296415,0.9653598014888338,0.18748079691153982,0.0
"void cunn_ClassNLLCriterion_updateGradInput_kernel<float>(float*, float*, long*, float*, float*, int, int, int, int, long)",4.149150207066081,0.4175824175824176,0.18748079691153982,0.21970999999999996
sgemm_32x32x32_NN_vec,12.36471023764817,0.9680403091797171,0.18748079691153982,0.25035999999999997
maxwell_scudnn_128x128_stridedB_interior_nn,7.5359961943722364,0.9766395457792539,0.18748079691153982,0.57479
sgemm_32x32x32_NN,11.690241770527253,0.5101653116323501,0.18748079691153982,0.74648
maxwell_scudnn_128x32_stridedB_splitK_interior_nn,3.8631602225118136,0.9078720267246801,0.18748079691153982,0.67967
"void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=1, int=2>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",0.0,0.12500109765628428,0.18748079691153982,0.23441999999999993

deeplab_coco_2n_2b_backward/metrics.csv
Name,c_to_m,nonlocal_load_efficiency,global_load_efficiency,l1_hit_rate
"void kernelPointwiseApply2<TensorDivConstantOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorDivConstantOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)",1.6025641025641026,0.125,0.39757519490239834,0.0
"void kernelPointwiseApply1<TensorFillOp<float>, float, unsigned int, int=1>(OffsetInfo<TensorFillOp<float>, float, unsigned int>, float, float)",,,0.39757519490239834,
cudnn::maxwell::gemm::computeWgradOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),,,0.39757519490239834,
cudnn::maxwell::gemm::computeOffsetsKernel(cudnn::maxwell::gemm::ComputeOffsetsParams),,,0.39757519490239834,
cudnn::maxwell::gemm::computeBOffsetsKernel(cudnn::maxwell::gemm::ComputeBOffsetsParams),,,0.39757519490239834,
"void kernelPointwiseApply2<TensorAddOp<float>, float, float, unsigned int, int=1, int=1>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, float, float)",0.5531277609360133,1.0,0.39757519490239834,0.49976000000000004
"void scalePackedTensor_kernel<float, float>(cudnnTensor4dStruct, float*, float)",,,0.39757519490239834,
"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",3.03958513617472,0.6696974883402507,0.39757519490239834,0.5
"void kernelPointwiseApply3<ThresholdUpdateGradInput<float>, float, float, float, unsigned int, int=1, int=1, int=2>(OffsetInfo<ThresholdUpdateGradInput<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.0,0.8037433639990768,0.39757519490239834,0.48567
"void calc_bias_diff<int=2, float, float, int=128, int=0>(cudnnTensorStruct, float const *, cudnnTensorStruct, float*, float, float, int)",1.0812841848395753,0.8224701011959522,0.39757519490239834,0.48596000000000006
"void cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>(float, float, float, float, cudnnTensorStruct, float const *, cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>, float const , cudnn::detail::bn_bw_1C11_singleread<float, int=512, bool=1, int=1, int=2, int=0>, cudnnTensorStruct*, float const *, float*, float const *, float const , float const , float, cudnn::reduced_divisor, int, float*, cudnn::detail::bnBwPersistentState*, int, float, float, float, int, float, cudnnStatus_t*, bool)",2.584354340030636,0.5560114539467013,0.39757519490239834,0.55909
"void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.5059289333374102,1.0,0.39757519490239834,0.5
"void kernelPointwiseApply3<ThresholdUpdateGradInput<float>, float, float, float, unsigned int, int=1, int=1, int=1>(OffsetInfo<ThresholdUpdateGradInput<float>, float, unsigned int>, OffsetInfo<float, float, int=1>, OffsetInfo<float, float, int=1>, float, float)",0.0,0.8389137027241569,0.39757519490239834,0.49001999999999996
"void cunn_SpatialClassNLLCriterion_updateGradInput_kernel<float>(float*, float*, long*, float*, float*, int, int, int, int, int, long)",0.8548970006321184,0.8863445307508658,0.39757519490239834,0.3847
